"http://php.net/manual/en/appenditerator.key.php","AppendIterator::key","Gets the current key"
"http://php.net/manual/en/appenditerator.next.php","AppendIterator::next","Moves to the next element"
"http://php.net/manual/en/appenditerator.rewind.php","AppendIterator::rewind","Rewinds the Iterator"
"http://php.net/manual/en/appenditerator.valid.php","AppendIterator::valid","Checks validity of the current element"
"http://php.net/manual/en/appenditerator.construct.php","AppendIterator::__construct","Constructs an AppendIterator"
"http://php.net/manual/en/function.array.php","array","Create an array"
"http://php.net/manual/en/arrayaccess.offsetexists.php","ArrayAccess::offsetExists","Whether an offset exists"
"http://php.net/manual/en/arrayaccess.offsetget.php","ArrayAccess::offsetGet","Offset to retrieve"
"http://php.net/manual/en/arrayaccess.offsetset.php","ArrayAccess::offsetSet","Assign a value to the specified offset"
"http://php.net/manual/en/arrayaccess.offsetunset.php","ArrayAccess::offsetUnset","Unset an offset"
"http://php.net/manual/en/arrayiterator.append.php","ArrayIterator::append","Append an element"
"http://php.net/manual/en/arrayiterator.asort.php","ArrayIterator::asort","Sort array by values"
"http://php.net/manual/en/arrayiterator.count.php","ArrayIterator::count","Count elements"
"http://php.net/manual/en/arrayiterator.current.php","ArrayIterator::current","Return current array entry"
"http://php.net/manual/en/arrayiterator.getarraycopy.php","ArrayIterator::getArrayCopy","Get array copy"
"http://php.net/manual/en/arrayiterator.getflags.php","ArrayIterator::getFlags","Get flags"
"http://php.net/manual/en/arrayiterator.key.php","ArrayIterator::key","Return current array key"
"http://php.net/manual/en/arrayiterator.ksort.php","ArrayIterator::ksort","Sort array by keys"
"http://php.net/manual/en/arrayiterator.natcasesort.php","ArrayIterator::natcasesort","Sort an array naturally, case insensitive"
"http://php.net/manual/en/arrayiterator.natsort.php","ArrayIterator::natsort","Sort an array naturally"
"http://php.net/manual/en/arrayiterator.next.php","ArrayIterator::next","Move to next entry"
"http://php.net/manual/en/arrayiterator.offsetexists.php","ArrayIterator::offsetExists","Check if offset exists"
"http://php.net/manual/en/arrayiterator.offsetget.php","ArrayIterator::offsetGet","Get value for an offset"
"http://php.net/manual/en/arrayiterator.offsetset.php","ArrayIterator::offsetSet","Set value for an offset"
"http://php.net/manual/en/arrayiterator.offsetunset.php","ArrayIterator::offsetUnset","Unset value for an offset"
"http://php.net/manual/en/arrayiterator.rewind.php","ArrayIterator::rewind","Rewind array back to the start"
"http://php.net/manual/en/arrayiterator.seek.php","ArrayIterator::seek","Seek to position"
"http://php.net/manual/en/arrayiterator.serialize.php","ArrayIterator::serialize","Serialize"
"http://php.net/manual/en/arrayiterator.setflags.php","ArrayIterator::setFlags","Set behaviour flags"
"http://php.net/manual/en/arrayiterator.uasort.php","ArrayIterator::uasort","Sort with a user-defined comparison function and maintain index association"
"http://php.net/manual/en/arrayiterator.uksort.php","ArrayIterator::uksort","Sort by keys using a user-defined comparison function"
"http://php.net/manual/en/arrayiterator.unserialize.php","ArrayIterator::unserialize","Unserialize"
"http://php.net/manual/en/arrayiterator.valid.php","ArrayIterator::valid","Check whether array contains more entries"
"http://php.net/manual/en/arrayiterator.construct.php","ArrayIterator::__construct","Construct an ArrayIterator"
"http://php.net/manual/en/arrayobject.append.php","ArrayObject::append","Appends the value"
"http://php.net/manual/en/arrayobject.asort.php","ArrayObject::asort","Sort the entries by value"
"http://php.net/manual/en/arrayobject.count.php","ArrayObject::count","Get the number of public properties in the ArrayObject"
"http://php.net/manual/en/arrayobject.exchangearray.php","ArrayObject::exchangeArray","Exchange the array for another one"
"http://php.net/manual/en/arrayobject.getarraycopy.php","ArrayObject::getArrayCopy","Creates a copy of the ArrayObject"
"http://php.net/manual/en/arrayobject.getflags.php","ArrayObject::getFlags","Gets the behavior flags"
"http://php.net/manual/en/arrayobject.getiterator.php","ArrayObject::getIterator","Create a new iterator from an ArrayObject instance"
"http://php.net/manual/en/arrayobject.getiteratorclass.php","ArrayObject::getIteratorClass","Gets the iterator classname for the ArrayObject"
"http://php.net/manual/en/arrayobject.ksort.php","ArrayObject::ksort","Sort the entries by key"
"http://php.net/manual/en/arrayobject.natcasesort.php","ArrayObject::natcasesort","Sort an array using a case insensitive "natural order" algorithm"
"http://php.net/manual/en/arrayobject.natsort.php","ArrayObject::natsort","Sort entries using a "natural order" algorithm"
"http://php.net/manual/en/arrayobject.offsetexists.php","ArrayObject::offsetExists","Returns whether the requested index exists"
"http://php.net/manual/en/arrayobject.offsetget.php","ArrayObject::offsetGet","Returns the value at the specified index"
"http://php.net/manual/en/arrayobject.offsetset.php","ArrayObject::offsetSet","Sets the value at the specified index to newval"
"http://php.net/manual/en/arrayobject.offsetunset.php","ArrayObject::offsetUnset","Unsets the value at the specified index"
"http://php.net/manual/en/arrayobject.serialize.php","ArrayObject::serialize","Serialize an ArrayObject"
"http://php.net/manual/en/arrayobject.setflags.php","ArrayObject::setFlags","Sets the behavior flags"
"http://php.net/manual/en/arrayobject.setiteratorclass.php","ArrayObject::setIteratorClass","Sets the iterator classname for the ArrayObject"
"http://php.net/manual/en/arrayobject.uasort.php","ArrayObject::uasort","Sort the entries with a user-defined comparison function and maintain key association"
"http://php.net/manual/en/arrayobject.uksort.php","ArrayObject::uksort","Sort the entries by keys using a user-defined comparison function"
"http://php.net/manual/en/arrayobject.unserialize.php","ArrayObject::unserialize","Unserialize an ArrayObject"
"http://php.net/manual/en/arrayobject.construct.php","ArrayObject::__construct","Construct a new array object"
"http://php.net/manual/en/function.array-change-key-case.php","array_change_key_case","Changes the case of all keys in an array"
"http://php.net/manual/en/function.array-chunk.php","array_chunk","Split an array into chunks"
"http://php.net/manual/en/function.array-column.php","array_column","Return the values from a single column in the input array"
"http://php.net/manual/en/function.array-combine.php","array_combine","Creates an array by using one array for keys and another for its values"
"http://php.net/manual/en/function.array-count-values.php","array_count_values","Counts all the values of an array"
"http://php.net/manual/en/function.array-diff.php","array_diff","Computes the difference of arrays"
"http://php.net/manual/en/function.array-diff-assoc.php","array_diff_assoc","Computes the difference of arrays with additional index check"
"http://php.net/manual/en/function.array-diff-key.php","array_diff_key","Computes the difference of arrays using keys for comparison"
"http://php.net/manual/en/function.array-diff-uassoc.php","array_diff_uassoc","Computes the difference of arrays with additional index check which is performed by a user supplied callback function"
"http://php.net/manual/en/function.array-diff-ukey.php","array_diff_ukey","Computes the difference of arrays using a callback function on the keys for comparison"
"http://php.net/manual/en/function.array-fill.php","array_fill","Fill an array with values"
"http://php.net/manual/en/function.array-fill-keys.php","array_fill_keys","Fill an array with values, specifying keys"
"http://php.net/manual/en/function.array-filter.php","array_filter","Filters elements of an array using a callback function"
"http://php.net/manual/en/function.array-flip.php","array_flip","Exchanges all keys with their associated values in an array"
"http://php.net/manual/en/function.array-intersect.php","array_intersect","Computes the intersection of arrays"
"http://php.net/manual/en/function.array-intersect-assoc.php","array_intersect_assoc","Computes the intersection of arrays with additional index check"
"http://php.net/manual/en/function.array-intersect-key.php","array_intersect_key","Computes the intersection of arrays using keys for comparison"
"http://php.net/manual/en/function.array-intersect-uassoc.php","array_intersect_uassoc","Computes the intersection of arrays with additional index check, compares indexes by a callback function"
"http://php.net/manual/en/function.array-intersect-ukey.php","array_intersect_ukey","Computes the intersection of arrays using a callback function on the keys for comparison"
"http://php.net/manual/en/function.array-keys.php","array_keys","Return all the keys or a subset of the keys of an array"
"http://php.net/manual/en/function.array-key-exists.php","array_key_exists","Checks if the given key or index exists in the array"
"http://php.net/manual/en/function.array-map.php","array_map","Applies the callback to the elements of the given arrays"
"http://php.net/manual/en/function.array-merge.php","array_merge","Merge one or more arrays"
"http://php.net/manual/en/function.array-merge-recursive.php","array_merge_recursive","Merge two or more arrays recursively"
"http://php.net/manual/en/function.array-multisort.php","array_multisort","Sort multiple or multi-dimensional arrays"
"http://php.net/manual/en/function.array-pad.php","array_pad","Pad array to the specified length with a value"
"http://php.net/manual/en/function.array-pop.php","array_pop","Pop the element off the end of array"
"http://php.net/manual/en/function.array-product.php","array_product","Calculate the product of values in an array"
"http://php.net/manual/en/function.array-push.php","array_push","Push one or more elements onto the end of array"
"http://php.net/manual/en/function.array-rand.php","array_rand","Pick one or more random entries out of an array"
"http://php.net/manual/en/function.array-reduce.php","array_reduce","Iteratively reduce the array to a single value using a callback function"
"http://php.net/manual/en/function.array-replace.php","array_replace","Replaces elements from passed arrays into the first array"
"http://php.net/manual/en/function.array-replace-recursive.php","array_replace_recursive","Replaces elements from passed arrays into the first array recursively"
"http://php.net/manual/en/function.array-reverse.php","array_reverse","Return an array with elements in reverse order"
"http://php.net/manual/en/function.array-search.php","array_search","Searches the array for a given value and returns the first corresponding key if successful"
"http://php.net/manual/en/function.array-shift.php","array_shift","Shift an element off the beginning of array"
"http://php.net/manual/en/function.array-slice.php","array_slice","Extract a slice of the array"
"http://php.net/manual/en/function.array-splice.php","array_splice","Remove a portion of the array and replace it with something else"
"http://php.net/manual/en/function.array-sum.php","array_sum","Calculate the sum of values in an array"
"http://php.net/manual/en/function.array-udiff.php","array_udiff","Computes the difference of arrays by using a callback function for data comparison"
"http://php.net/manual/en/function.array-udiff-assoc.php","array_udiff_assoc","Computes the difference of arrays with additional index check, compares data by a callback function"
"http://php.net/manual/en/function.array-udiff-uassoc.php","array_udiff_uassoc","Computes the difference of arrays with additional index check, compares data and indexes by a callback function"
"http://php.net/manual/en/function.array-uintersect.php","array_uintersect","Computes the intersection of arrays, compares data by a callback function"
"http://php.net/manual/en/function.array-uintersect-assoc.php","array_uintersect_assoc","Computes the intersection of arrays with additional index check, compares data by a callback function"
"http://php.net/manual/en/function.array-uintersect-uassoc.php","array_uintersect_uassoc","Computes the intersection of arrays with additional index check, compares data and indexes by separate callback functions"
"http://php.net/manual/en/function.array-unique.php","array_unique","Removes duplicate values from an array"
"http://php.net/manual/en/function.array-unshift.php","array_unshift","Prepend one or more elements to the beginning of an array"
"http://php.net/manual/en/function.array-values.php","array_values","Return all the values of an array"
"http://php.net/manual/en/function.array-walk.php","array_walk","Apply a user supplied function to every member of an array"
"http://php.net/manual/en/function.array-walk-recursive.php","array_walk_recursive","Apply a user function recursively to every member of an array"
"http://php.net/manual/en/function.arsort.php","arsort","Sort an array in reverse order and maintain index association"
"http://php.net/manual/en/function.asin.php","asin","Arc sine"
"http://php.net/manual/en/function.asinh.php","asinh","Inverse hyperbolic sine"
"http://php.net/manual/en/function.asort.php","asort","Sort an array and maintain index association"
"http://php.net/manual/en/function.assert.php","assert","Checks if assertion is FALSE"
"http://php.net/manual/en/function.assert-options.php","assert_options","Set/get the various assert flags"
"http://php.net/manual/en/function.atan.php","atan","Arc tangent"
"http://php.net/manual/en/function.atan2.php","atan2","Arc tangent of two variables"
"http://php.net/manual/en/function.atanh.php","atanh","Inverse hyperbolic tangent"
"http://php.net/manual/en/function.base64-decode.php","base64_decode","Decodes data encoded with MIME base64"
"http://php.net/manual/en/function.base64-encode.php","base64_encode","Encodes data with MIME base64"
"http://php.net/manual/en/function.basename.php","basename","Returns trailing name component of path"
"http://php.net/manual/en/function.base-convert.php","base_convert","Convert a number between arbitrary bases"
"http://php.net/manual/en/function.bbcode-add-element.php","bbcode_add_element","Adds a bbcode element"
"http://php.net/manual/en/function.bbcode-add-smiley.php","bbcode_add_smiley","Adds a smiley to the parser"
"http://php.net/manual/en/function.bbcode-create.php","bbcode_create","Create a BBCode Resource"
"http://php.net/manual/en/function.bbcode-destroy.php","bbcode_destroy","Close BBCode_container resource"
"http://php.net/manual/en/function.bbcode-parse.php","bbcode_parse","Parse a string following a given rule set"
"http://php.net/manual/en/function.bbcode-set-arg-parser.php","bbcode_set_arg_parser","Attach another parser in order to use another rule set for argument parsing"
"http://php.net/manual/en/function.bbcode-set-flags.php","bbcode_set_flags","Set or alter parser options"
"http://php.net/manual/en/function.bcadd.php","bcadd","Add two arbitrary precision numbers"
"http://php.net/manual/en/function.bccomp.php","bccomp","Compare two arbitrary precision numbers"
"http://php.net/manual/en/function.bcdiv.php","bcdiv","Divide two arbitrary precision numbers"
"http://php.net/manual/en/function.bcmod.php","bcmod","Get modulus of an arbitrary precision number"
"http://php.net/manual/en/function.bcmul.php","bcmul","Multiply two arbitrary precision numbers"
"http://php.net/manual/en/function.bcompiler-load.php","bcompiler_load","Reads and creates classes from a bz compressed file"
"http://php.net/manual/en/function.bcompiler-load-exe.php","bcompiler_load_exe","Reads and creates classes from a bcompiler exe file"
"http://php.net/manual/en/function.bcompiler-parse-class.php","bcompiler_parse_class","Reads the bytecodes of a class and calls back to a user function"
"http://php.net/manual/en/function.bcompiler-read.php","bcompiler_read","Reads and creates classes from a filehandle"
"http://php.net/manual/en/function.bcompiler-write-class.php","bcompiler_write_class","Writes a defined class as bytecodes"
"http://php.net/manual/en/function.bcompiler-write-constant.php","bcompiler_write_constant","Writes a defined constant as bytecodes"
"http://php.net/manual/en/function.bcompiler-write-exe-footer.php","bcompiler_write_exe_footer","Writes the start pos, and sig to the end of a exe type file"
"http://php.net/manual/en/function.bcompiler-write-file.php","bcompiler_write_file","Writes a php source file as bytecodes"
"http://php.net/manual/en/function.bcompiler-write-footer.php","bcompiler_write_footer","Writes the single character \x00 to indicate End of compiled data"
"http://php.net/manual/en/function.bcompiler-write-function.php","bcompiler_write_function","Writes a defined function as bytecodes"
"http://php.net/manual/en/function.bcompiler-write-functions-from-file.php","bcompiler_write_functions_from_file","Writes all functions defined in a file as bytecodes"
"http://php.net/manual/en/function.bcompiler-write-header.php","bcompiler_write_header","Writes the bcompiler header"
"http://php.net/manual/en/function.bcompiler-write-included-filename.php","bcompiler_write_included_filename","Writes an included file as bytecodes"
"http://php.net/manual/en/function.bcpow.php","bcpow","Raise an arbitrary precision number to another"
"http://php.net/manual/en/function.bcpowmod.php","bcpowmod","Raise an arbitrary precision number to another, reduced by a specified modulus"
"http://php.net/manual/en/function.bcscale.php","bcscale","Set default scale parameter for all bc math functions"
"http://php.net/manual/en/function.bcsqrt.php","bcsqrt","Get the square root of an arbitrary precision number"
"http://php.net/manual/en/function.bcsub.php","bcsub","Subtract one arbitrary precision number from another"
"http://php.net/manual/en/function.bin2hex.php","bin2hex","Convert binary data into hexadecimal representation"
"http://php.net/manual/en/function.bindec.php","bindec","Binary to decimal"
"http://php.net/manual/en/function.bindtextdomain.php","bindtextdomain","Sets the path for a domain"
"http://php.net/manual/en/function.bind-textdomain-codeset.php","bind_textdomain_codeset","Specify the character encoding in which the messages from the DOMAIN message catalog will be returned"
"http://php.net/manual/en/function.blenc-encrypt.php","blenc_encrypt","Encrypt a PHP script with BLENC"
"http://php.net/manual/en/function.boolval.php","boolval","Get the boolean value of a variable"
"http://php.net/manual/en/function.bson-decode.php","bson_decode","Deserializes a BSON object into a PHP array"
"http://php.net/manual/en/function.bson-encode.php","bson_encode","Serializes a PHP variable into a BSON string"
"http://php.net/manual/en/function.bzclose.php","bzclose","Close a bzip2 file"
"http://php.net/manual/en/function.bzcompress.php","bzcompress","Compress a string into bzip2 encoded data"
"http://php.net/manual/en/function.bzdecompress.php","bzdecompress","Decompresses bzip2 encoded data"
"http://php.net/manual/en/function.bzerrno.php","bzerrno","Returns a bzip2 error number"
"http://php.net/manual/en/function.bzerror.php","bzerror","Returns the bzip2 error number and error string in an array"
"http://php.net/manual/en/function.bzerrstr.php","bzerrstr","Returns a bzip2 error string"
"http://php.net/manual/en/function.bzflush.php","bzflush","Force a write of all buffered data"
"http://php.net/manual/en/function.bzopen.php","bzopen","Opens a bzip2 compressed file"
"http://php.net/manual/en/function.bzread.php","bzread","Binary safe bzip2 file read"
"http://php.net/manual/en/function.bzwrite.php","bzwrite","Binary safe bzip2 file write"
"http://php.net/manual/en/cachingiterator.count.php","CachingIterator::count","The number of elements in the iterator"
"http://php.net/manual/en/cachingiterator.current.php","CachingIterator::current","Return the current element"
"http://php.net/manual/en/cachingiterator.getcache.php","CachingIterator::getCache","Retrieve the contents of the cache"
"http://php.net/manual/en/cachingiterator.getflags.php","CachingIterator::getFlags","Get flags used"
"http://php.net/manual/en/cachingiterator.getinneriterator.php","CachingIterator::getInnerIterator","Returns the inner iterator"
"http://php.net/manual/en/cachingiterator.hasnext.php","CachingIterator::hasNext","Check whether the inner iterator has a valid next element"
"http://php.net/manual/en/cachingiterator.key.php","CachingIterator::key","Return the key for the current element"
"http://php.net/manual/en/cachingiterator.next.php","CachingIterator::next","Move the iterator forward"
"http://php.net/manual/en/cachingiterator.offsetexists.php","CachingIterator::offsetExists","The offsetExists purpose"
"http://php.net/manual/en/cachingiterator.offsetget.php","CachingIterator::offsetGet","The offsetGet purpose"
"http://php.net/manual/en/cachingiterator.offsetset.php","CachingIterator::offsetSet","The offsetSet purpose"
"http://php.net/manual/en/cachingiterator.offsetunset.php","CachingIterator::offsetUnset","The offsetUnset purpose"
"http://php.net/manual/en/cachingiterator.rewind.php","CachingIterator::rewind","Rewind the iterator"
"http://php.net/manual/en/cachingiterator.setflags.php","CachingIterator::setFlags","The setFlags purpose"
"http://php.net/manual/en/cachingiterator.valid.php","CachingIterator::valid","Check whether the current element is valid"
"http://php.net/manual/en/cachingiterator.construct.php","CachingIterator::__construct","Construct a new CachingIterator object for the iterator"
"http://php.net/manual/en/cachingiterator.tostring.php","CachingIterator::__toString","Return the string representation of the current element"
"http://php.net/manual/en/cairo.availablefonts.php","Cairo::availableFonts","Retrieves the availables font types"
"http://php.net/manual/en/cairo.availablesurfaces.php","Cairo::availableSurfaces","Retrieves all available surfaces"
"http://php.net/manual/en/cairo.statustostring.php","Cairo::statusToString","Retrieves the current status as string"
"http://php.net/manual/en/cairo.version.php","Cairo::version","Retrives cairo's library version"
"http://php.net/manual/en/cairo.versionstring.php","Cairo::versionString","Retrieves cairo version as string"
"http://php.net/manual/en/cairocontext.appendpath.php","CairoContext::appendPath","Appends a path to current path"
"http://php.net/manual/en/cairocontext.arc.php","CairoContext::arc","Adds a circular arc"
"http://php.net/manual/en/cairocontext.arcnegative.php","CairoContext::arcNegative","Adds a negative arc"
"http://php.net/manual/en/cairocontext.clip.php","CairoContext::clip","Establishes a new clip region"
"http://php.net/manual/en/cairocontext.clipextents.php","CairoContext::clipExtents","Computes the area inside the current clip"
"http://php.net/manual/en/cairocontext.clippreserve.php","CairoContext::clipPreserve","Establishes a new clip region from the current clip"
"http://php.net/manual/en/cairocontext.cliprectanglelist.php","CairoContext::clipRectangleList","Retrieves the current clip as a list of rectangles"
"http://php.net/manual/en/cairocontext.closepath.php","CairoContext::closePath","Closes the current path"
"http://php.net/manual/en/cairocontext.copypage.php","CairoContext::copyPage","Emits the current page"
"http://php.net/manual/en/cairocontext.copypath.php","CairoContext::copyPath","Creates a copy of the current path"
"http://php.net/manual/en/cairocontext.copypathflat.php","CairoContext::copyPathFlat","Gets a flattened copy of the current path"
"http://php.net/manual/en/cairocontext.curveto.php","CairoContext::curveTo","Adds a curve"
"http://php.net/manual/en/cairocontext.devicetouser.php","CairoContext::deviceToUser","Transform a coordinate"
"http://php.net/manual/en/cairocontext.devicetouserdistance.php","CairoContext::deviceToUserDistance","Transform a distance"
"http://php.net/manual/en/cairocontext.fill.php","CairoContext::fill","Fills the current path"
"http://php.net/manual/en/cairocontext.fillextents.php","CairoContext::fillExtents","Computes the filled area"
"http://php.net/manual/en/cairocontext.fillpreserve.php","CairoContext::fillPreserve","Fills and preserve the current path"
"http://php.net/manual/en/cairocontext.fontextents.php","CairoContext::fontExtents","Get the font extents"
"http://php.net/manual/en/cairocontext.getantialias.php","CairoContext::getAntialias","Retrives the current antialias mode"
"http://php.net/manual/en/cairocontext.getcurrentpoint.php","CairoContext::getCurrentPoint","The getCurrentPoint purpose"
"http://php.net/manual/en/cairocontext.getdash.php","CairoContext::getDash","The getDash purpose"
"http://php.net/manual/en/cairocontext.getdashcount.php","CairoContext::getDashCount","The getDashCount purpose"
"http://php.net/manual/en/cairocontext.getfillrule.php","CairoContext::getFillRule","The getFillRule purpose"
"http://php.net/manual/en/cairocontext.getfontface.php","CairoContext::getFontFace","The getFontFace purpose"
"http://php.net/manual/en/cairocontext.getfontmatrix.php","CairoContext::getFontMatrix","The getFontMatrix purpose"
"http://php.net/manual/en/cairocontext.getfontoptions.php","CairoContext::getFontOptions","The getFontOptions purpose"
"http://php.net/manual/en/cairocontext.getgrouptarget.php","CairoContext::getGroupTarget","The getGroupTarget purpose"
